Order ID,Date,Month,Year,Sales,Region,Product Category,Discount Applied,Payment Mode,Customer Name,Customer Email,City,Country
183f317f-887c-43a0-90ee-1f6591471e89,06-07-2023,September,2023,3274.42,West,Electronics,10.0,Debit Card,Steven Baker,kellykeith@hotmail.com,West Nancyside,Australia
c9c0e42a-c333-4811-ab8d-a4acfbe8dab2,18-09-2024,March,2024,1002.36,South,Furniture,5.0,PayPal,Jimmy Smith,dianemontgomery@briggs-carey.org,East Johnshire,USA
b67643ec-6db0-4adf-93d1-3afb5a4f43c6,07-12-2024,August,2023,1973.42,South,Electronics,15.0,PayPal,James Mejia,perezalexander@henry.com,Wendyfurt,Australia
6c5ec3fe-f5cc-4c75-ab9f-eda28977df02,08-01-2024,February,2024,3419.75,East,Furniture,0.0,PayPal,Nicholas Short,christina69@hotmail.com,South Nancyfort,Australia
e6a07d56-1116-4861-9a2c-e751916b8d3f,31-08-2023,June,2024,4873.17,West,Electronics,15.0,Credit Card,Sandra Hudson,robert30@torres-friedman.com,Brianstad,Australia
9ee72d21-eac1-43e0-b673-a4397589617c,16-07-2023,December,2023,4010.18,East,Electronics,15.0,PayPal,David Johnson,joshuabenitez@yahoo.com,Rebeccafort,Canada
3e94cdbf-e533-44b3-804d-7efb3092082d,03-05-2023,October,2023,2675.08,East,Electronics,20.0,Debit Card,Linda Smith,umclean@moon.com,South Sarah,Australia
936c073e-708d-4814-890d-16a5717d9409,22-06-2023,April,2024,2839.63,East,Electronics,0.0,PayPal,Kristin Day,palmertiffany@diaz.com,Kennethborough,USA
e0cdb150-3a28-41d3-9acb-f7431405aee1,02-07-2024,January,2023,124.34,West,Groceries,15.0,Cash,John Hernandez,christopherkelley@perez-ward.net,Port Michaelbury,USA
785d769c-b746-4c7b-8f9b-a87a93a11dda,18-03-2024,December,2024,863.47,North,Electronics,20.0,Cash,Timothy Bowman,zwells@garcia-huffman.com,Christopherchester,UK
12dc0579-5c3d-4870-b2ff-d2a3d84c7a29,05-09-2024,August,2024,4952.87,South,Electronics,15.0,Debit Card,Jasmine Banks,chadmoses@yahoo.com,Stevenstad,Australia
90ab7348-23a8-4005-a90c-43d3f22f4c78,09-06-2023,November,2024,519.76,East,Clothing,10.0,Credit Card,Amanda Barron,dlewis@hotmail.com,South Timothy,Australia
8163ef2a-7df3-4ef4-aff3-d7ddb26603f6,23-12-2024,April,2023,3678.56,North,Electronics,0.0,Cash,Megan Jenkins,johnstonneil@burton-rose.com,Chenburgh,Canada
745a0891-3f17-46a1-80b1-400d196da2cd,20-09-2023,January,2024,2461.36,South,Electronics,15.0,PayPal,Mrs. Mary Harrison,tammy69@yahoo.com,Carolynchester,Canada
44101ad7-0753-4221-a732-de1c4813e354,05-11-2024,September,2023,3210.12,East,Furniture,0.0,PayPal,Larry Richmond,angela80@young.com,Markstad,USA
e44c3f27-b2f0-4eaf-9363-5d532bebe159,03-02-2024,January,2023,3486.43,South,Electronics,0.0,Debit Card,Eddie Washington DVM,brian50@brown-coleman.com,South Kathleen,Canada
93148e97-cba4-4f4e-8a1b-c689a1d097f5,17-05-2024,October,2024,1891.22,West,Groceries,5.0,PayPal,Erik Page,christopherwheeler@yahoo.com,Kimberlyside,Australia
6eae637e-ce3e-4083-86c5-b6839d73b5c5,02-07-2023,May,2024,1993.55,West,Groceries,20.0,PayPal,Kimberly Oneill,sdavis@hotmail.com,Port Luke,UK
f1f413da-e276-461d-b648-379bf2f11a79,10-10-2024,November,2024,2537.0940998641304,East,Furniture,0.0,Credit Card,Cindy Prince,richardsonjames@hotmail.com,Joannetown,USA
b716a420-d527-424c-b854-b0b9f98d9845,05-04-2023,June,2023,1464.86,North,Furniture,20.0,Credit Card,Louis Jones,smithlarry@graham.net,West Suzannefort,USA
10d8f1dd-9147-457d-8510-d4e3f881a5cc,06-01-2024,October,2024,1486.78,South,Electronics,0.0,PayPal,James Smith,donaldporter@gmail.com,Lake Samantha,Canada
e62dc5cd-f1dc-4d8d-9a97-ec7b31f96654,20-04-2024,November,2024,263.55,North,Furniture,5.0,Cash,Edwin Williams,petersonkenneth@hotmail.com,Mcculloughview,USA
a7fdc273-53cf-4291-81e2-77dcdac70a44,19-05-2024,June,2024,1406.43,North,Furniture,0.0,Credit Card,Emily Keller,lisadickson@knapp.net,Bishopmouth,Canada
bbebb98f-c288-46d3-a84a-f7c96ac5ec9d,13-07-2023,April,2024,1979.95,West,Groceries,20.0,PayPal,Joshua Valdez,nathanlewis@mayo-campbell.org,Amandastad,USA
6682af14-0b04-4230-b51d-54716b39a092,06-04-2023,April,2023,3859.24,North,Electronics,5.0,PayPal,Gary Hunt,todd61@gill.org,Harringtontown,UK
f3f43090-dd4a-41af-b719-869e0c27cbd7,27-07-2023,September,2023,2537.0940998641304,West,Groceries,0.0,Cash,Anna Morgan,abarker@jackson-singh.info,Heatherton,USA
cd78e80e-dc30-4f2d-afb6-3a8fa3f145fb,08-09-2024,January,2024,3105.81,South,Clothing,5.0,Credit Card,Regina Daugherty,david75@diaz.net,Robertsfurt,Canada
69d8ce65-f8a0-467e-a3e4-730b487ddc57,24-01-2025,December,2024,241.83,West,Electronics,15.0,Debit Card,Erica Andrews,griffinjim@kent.com,Port Tamarabury,UK
ff6ddce8-f21d-40c1-95cb-96983909b033,13-05-2024,May,2024,4569.25,South,Groceries,5.0,PayPal,Benjamin Smith,lauraallen@yahoo.com,Lake Douglaschester,USA
104e23a5-3385-4908-ade2-759a42dfac7b,23-03-2023,March,2023,4542.1,North,Groceries,15.0,Credit Card,William Lopez,lchandler@newton.com,New Jeremyhaven,Australia
934daebe-945d-4c47-ba00-44fd2e130262,15-12-2023,December,2024,501.0,East,Furniture,15.0,Debit Card,Debbie Cantu,theresajenkins@young-wells.org,Kaylaside,Canada
e7c8eefc-e1eb-41a9-8634-14ed7875c27f,08-03-2025,April,2024,369.49,West,Electronics,15.0,Debit Card,Abigail Jones,jmartin@yahoo.com,West Eric,UK
a6961127-ae9e-424f-969f-bdb4149bc881,23-01-2025,June,2023,1003.81,North,Electronics,20.0,Cash,Ethan Gonzalez,isaac26@gmail.com,South Anthonyshire,UK
5697037c-68dc-45b1-a17f-1c3792650f58,31-12-2023,March,2023,1167.27,West,Electronics,20.0,PayPal,Mary Hawkins,johnsonmisty@gmail.com,Rodriguezchester,Canada
1964b6f1-8ef7-4e30-b0b6-d5d405de7adc,27-11-2023,July,2024,3777.87,North,Clothing,10.0,PayPal,Keith Warner,bullockerika@yahoo.com,Timothyville,Australia
ada70495-2216-4d80-8cf2-9639a810fd62,19-05-2024,April,2023,2537.0940998641304,North,Electronics,20.0,Credit Card,Brittany Contreras,bucktodd@johnson.org,Davidborough,Australia
27588d5a-f8cc-4569-8315-f59b491013b9,01-03-2024,October,2023,3112.57,North,Electronics,5.0,Cash,Katie Young,aaronjones@gmail.com,New Elizabeth,Canada
3e7db191-2cb4-44fc-82c4-43c9078dfdba,05-10-2024,October,2024,643.1,South,Furniture,0.0,Cash,Makayla Wilson,andersonkathleen@castillo-rowland.com,Theodoreberg,USA
94ab2774-641e-431d-b4b3-7cccb5f69f80,22-08-2024,April,2023,1534.42,South,Clothing,15.0,Credit Card,Carolyn Cervantes,boydjoseph@nguyen.com,South Abigail,Australia
95267939-4f88-45b2-a661-3a67e6f2156b,28-06-2023,October,2023,1083.81,North,Furniture,15.0,Debit Card,Gina Estrada,amanda72@moore.com,Lake Jasonhaven,Australia
451a0b94-7959-41ba-8104-6761a06ebfb4,23-06-2023,July,2024,4551.64,West,Groceries,15.0,Credit Card,Jennifer Rocha,hendrixbrian@yahoo.com,New Lindsey,UK
c4cbb2c7-7e82-4e51-8b58-3d27c200549c,28-06-2024,November,2023,4043.93,East,Furniture,5.0,Credit Card,Michael Anderson,joshuamoore@blevins.com,Hillmouth,USA
f011595a-05a5-47af-9b87-ca1455e2cec2,07-04-2023,July,2024,4961.3,East,Groceries,10.0,PayPal,Samuel Thomas,lnewton@gmail.com,Stephanieview,Australia
aaf4dd1d-e3fe-4700-b311-e9ac61cb2376,12-03-2024,April,2024,492.07,North,Clothing,0.0,Credit Card,Christopher Livingston,morrisdawn@bradley-malone.org,Michaelbury,Australia
c5563895-56a2-4282-96d7-157e0258ff10,01-05-2024,September,2024,3574.99,South,Clothing,10.0,PayPal,Gregory Terrell,christina77@morales-smith.biz,Stacieland,Canada
9bb72447-8253-4276-abb4-af3a3285a42c,06-05-2023,July,2024,369.5,East,Furniture,10.0,Credit Card,Justin Henderson,vanessathomas@lopez.com,Villabury,Canada
1b09c3ff-2c8f-44fc-adf5-88cc0f6c316c,23-11-2024,February,2024,2537.0940998641304,East,Furniture,0.0,Debit Card,Elizabeth Mason,chad28@gmail.com,West Antonio,UK
d8f72905-a37b-4783-943e-71d614ead0bc,25-11-2024,December,2023,1107.98,West,Furniture,10.0,Cash,Ashley Lee,taylorjocelyn@perez.net,Victoriamouth,UK
7360fcad-ffb7-439f-8654-f86101fa14b5,02-12-2024,September,2023,3121.51,West,Groceries,10.0,PayPal,Kyle Nichols,sherrywalker@yahoo.com,Haasport,UK
8983df2c-4e6f-427a-8352-30cb348499c9,08-06-2023,September,2023,1466.37,East,Electronics,10.0,Credit Card,Colleen Richardson,rickywalters@finley.com,Rivashaven,UK
42a2fd68-f57a-4cee-bd47-5655064fc5d7,11-06-2024,May,2024,4569.56,West,Clothing,0.0,Cash,Stephanie Lee,frederickhowell@wilcox-noble.biz,Bradburgh,USA
13298cc1-3d3f-46cf-9ede-67738a7416fb,27-05-2024,November,2023,366.0,East,Groceries,20.0,Debit Card,Timothy Taylor,johnsonscott@gonzalez.net,New Leahbury,Canada
ea34a63c-eee8-425d-9184-2f921d91bd03,31-07-2023,October,2023,4465.18,North,Clothing,0.0,PayPal,Tiffany Gordon,edwardsdaniel@robinson.com,Port Sean,Canada
c9daf5ed-9ba3-4eea-92c4-4ed2e8b6e7ca,30-01-2025,August,2024,3810.09,South,Furniture,5.0,Debit Card,Amber Wise,gmurphy@jones-torres.org,East Marcia,Canada
76848214-94e7-455b-8b20-6d01f428a1ce,17-03-2024,October,2023,1775.21,South,Electronics,20.0,Debit Card,Mr. Mark Montgomery,kristinherring@wilson-lee.com,South Jessica,USA
1910c16f-fdef-44d9-bc0e-85f6b114cf2e,31-08-2023,July,2024,2732.71,East,Clothing,5.0,Debit Card,David Hunt,preese@hotmail.com,Valdezport,Australia
42f98ca1-fcff-4439-8505-6b7a8d804e20,12-09-2023,September,2023,2610.13,East,Electronics,10.0,Debit Card,Shawn Howard,kevincarey@gmail.com,Michaelfort,USA
66dfba1e-0ac7-4c5c-8f6d-abbc8be05aa0,16-09-2023,December,2023,3518.26,North,Groceries,20.0,PayPal,Jennifer Hughes,kstewart@allen.com,Ortegaborough,USA
13cc1eca-6fe5-4d88-a1a1-0d16d797e276,22-12-2024,January,2024,1038.1,North,Electronics,10.0,Cash,Melissa Hill,allisonvargas@benson.com,Hooperfort,UK
9191aa0b-3896-4473-842b-4dd90c37c03a,12-02-2024,October,2024,3589.27,South,Clothing,15.0,Cash,Lawrence Barton,qwood@gmail.com,East Kimberlyton,USA
706a47ea-20a3-405f-b114-8ff9ade04141,16-06-2023,September,2023,2537.0940998641304,North,Groceries,20.0,Debit Card,Jane Thompson,jessicahayes@duke.com,Lake Johnshire,UK
239f5d21-147a-42ef-962c-a02708b1c50f,23-07-2023,May,2024,4743.47,East,Furniture,15.0,PayPal,Carol Allen,anthony84@yahoo.com,West Bobby,Australia
1b39d93a-ac93-4fcd-b5a2-1250828c13b4,15-05-2024,August,2023,935.31,West,Clothing,15.0,Credit Card,Daniel Kelly,michael87@mendez.com,Joneston,Canada
6f49098b-e50e-41b3-bde0-fe889946497f,03-10-2023,October,2024,2538.22,North,Groceries,15.0,Credit Card,Kayla Blackburn,richard72@gmail.com,Reedside,Australia
58c7f36f-c6d4-4256-8b1e-9098f01746a3,26-05-2024,January,2023,2347.26,South,Groceries,15.0,Credit Card,John Bell,karenanderson@yahoo.com,New Kristiberg,UK
f66ae7f7-c8f3-44b4-a082-8ce6f343f22b,06-02-2025,April,2023,4509.34,West,Groceries,15.0,Debit Card,John Young,brownisaac@gmail.com,Mitchellhaven,UK
1a35f380-2bac-4d3b-945a-b1fa3ba03c35,27-12-2024,June,2024,2537.0940998641304,South,Electronics,15.0,Debit Card,Julie Williams,robin86@morgan.biz,Lyonsstad,Australia
5a9c4ff3-1291-432e-a6f4-891320f7710b,16-07-2023,May,2024,4748.89,East,Electronics,0.0,Debit Card,Jean Alexander,nfuentes@gonzalez.com,West Brett,Canada
d53f774c-e900-429a-ac47-5134f3b8138a,05-07-2023,September,2023,921.53,South,Groceries,0.0,PayPal,Michael Payne MD,smithnicole@edwards-torres.com,North Melissa,USA
856de449-b850-4bb0-a456-51292d4ed82b,21-06-2024,October,2024,2475.73,North,Electronics,20.0,Credit Card,Kimberly Robinson,gwhitehead@gmail.com,Kennedyton,USA
40388d14-2b6f-4b1b-99e8-f6cff1fcc339,28-04-2024,July,2023,856.86,East,Groceries,15.0,Credit Card,Sally Conley,kennethsnyder@dickson.com,Gomezshire,Canada
51d7fbc5-65d6-462b-8e14-88d0c3afde46,11-07-2024,November,2024,708.7,North,Clothing,15.0,Credit Card,Ricky Wheeler,eroberts@herring.com,Annettetown,USA
8450a767-458f-4649-92fe-a0e09193e728,05-05-2023,December,2024,2066.35,East,Clothing,15.0,Debit Card,Jasmine White,brittany52@gmail.com,North Tammyton,USA
8ed78751-6ec2-4b3c-8b62-0dc1c8e4a155,19-09-2024,October,2023,2851.08,East,Furniture,5.0,Cash,Claudia Horne,zachary17@chandler-brooks.info,East Donaldshire,Australia
756cb338-d8b1-4893-b5dc-7cbfd526f348,01-11-2023,May,2024,3030.53,North,Electronics,15.0,Debit Card,Casey Reilly,ericksondonna@hotmail.com,North Lauraport,UK
167f46e7-fef1-42ab-a378-f7a3403376c4,10-06-2023,December,2024,2120.27,North,Clothing,15.0,PayPal,Kelly Wyatt,edwardhobbs@prince-brown.info,New Katherine,Australia
f659d954-423b-4235-8c00-5ddd1ea4c933,30-07-2024,May,2024,1519.81,West,Electronics,10.0,Debit Card,Mikayla Marshall,dennisbrown@hotmail.com,Lake Ethan,UK
50bd05e8-f2a9-4142-83aa-2da2785e8a04,05-12-2023,July,2024,1712.05,South,Furniture,15.0,Debit Card,Amy Lin DVM,alexandria77@gmail.com,Valdezborough,UK
9c6aa823-5142-43c4-9410-a712487d3c33,11-11-2024,August,2023,3946.03,North,Furniture,20.0,PayPal,Arthur Bates,krausehailey@hampton.net,Pamelahaven,USA
9d86830a-72ad-432f-9370-cf2ec946262d,10-12-2024,August,2023,1379.96,North,Groceries,15.0,Cash,Loretta Jefferson,gonzalezalexander@miller.com,North Bettyshire,Canada
80ef09d4-a9ec-4f2f-92ec-e4b34b9f7029,09-04-2024,September,2024,507.85,East,Electronics,5.0,Debit Card,Vanessa Hall,elizabeth80@hatfield.com,East Kathrynville,Canada
14ae7511-d594-4624-b576-6fef0bb04325,02-02-2025,August,2023,3418.65,West,Electronics,10.0,Cash,Johnny Hernandez,dustinallen@gmail.com,North Matthewtown,UK
ea799d12-7669-4a8d-8c2a-56c9b6bcb033,22-07-2023,April,2023,1933.35,West,Furniture,5.0,Cash,Samantha Edwards,tiffany42@james.com,Howardtown,UK
e9b89e61-eb14-475e-8021-cc57446c34ba,14-03-2024,July,2024,779.84,North,Electronics,10.0,PayPal,Jamie Stanton,xstewart@small-rios.biz,Gutierrezberg,USA
a5e898e3-15b5-4268-99db-a46787cf7278,18-02-2025,May,2024,736.63,East,Furniture,20.0,Cash,Kristen Davis,lopezpatrick@daniel.com,Timothyland,Australia
a9722996-cd0e-48fa-b496-648c9adaf7ec,25-12-2023,November,2023,1002.79,West,Electronics,20.0,PayPal,Dr. Brett Holland,martinezeugene@gmail.com,Port Katrina,USA
4b869cd5-601a-4552-887e-10d1258e284e,16-09-2024,June,2024,495.14,East,Furniture,15.0,PayPal,Jason Johnson,dalepadilla@humphrey-johnson.com,Kimberlymouth,Australia
5c20a346-1f33-4b35-be8e-e5b3030827c9,04-04-2023,December,2024,4125.64,South,Groceries,0.0,Credit Card,Jacqueline Doyle,peggyharris@murphy.com,South Emilyborough,UK
3ccc1bfe-31b0-4793-b68b-407cef3592f4,30-01-2024,March,2024,3325.73,East,Electronics,15.0,PayPal,Laura Adams,dianehunt@smith-gallegos.com,Port Jackson,Canada
e359b01b-1414-43af-a392-e1f4135ff424,18-09-2023,August,2023,2281.01,South,Electronics,15.0,PayPal,Amanda Davila,jonesamy@hotmail.com,Port James,UK
54c37822-423f-47dc-815a-ec355cb282fa,29-09-2023,December,2024,1627.21,North,Clothing,5.0,PayPal,Brenda Cain,dennis42@hotmail.com,Reyeshaven,USA
e6e1673d-bec4-4245-a684-29f28cd8c9ac,31-01-2025,December,2024,2626.7,East,Furniture,20.0,Debit Card,Barbara Johnson,justin41@ferguson.net,Annabury,Australia
dd63e886-cd84-4bdf-b514-6c6394935310,19-11-2023,January,2024,2389.87,West,Groceries,20.0,PayPal,Ethan Barr,ytaylor@allen-chavez.com,South Jennifershire,USA
b343d12f-7d47-46ae-918d-87c64f2003c0,30-04-2023,June,2023,221.85,South,Furniture,15.0,Debit Card,Brent Howard,ronaldwilliams@gutierrez-lawrence.net,New Sarah,USA
247e4350-8cc8-4de4-96e0-4e0e30b7603b,18-02-2025,April,2023,2515.29,North,Groceries,10.0,Cash,Christopher Brown,allenshannon@yahoo.com,Maldonadoshire,USA
8aea9afe-62c9-4aad-b332-091df0b376c0,03-09-2023,June,2024,3879.19,South,Furniture,10.0,Cash,Robin Adams,bakersharon@johnson-diaz.com,Carlfurt,Canada
a30d5212-c586-445e-9ca3-c0fe5350c095,13-09-2023,September,2023,3408.64,South,Clothing,15.0,PayPal,James Brown,ralph14@hotmail.com,South Juanbury,Australia
160460d5-d4af-4606-8a78-b0282b8d76c8,25-10-2023,June,2023,4449.98,North,Furniture,15.0,PayPal,Brad Pearson,huntamy@cooper.net,Port Allisonmouth,UK
8e1dabe2-301a-43be-b989-c91892eb85e8,27-07-2024,February,2023,3688.75,South,Electronics,0.0,PayPal,Richard Rodriguez,kelseyprice@yahoo.com,New Crystalmouth,UK
f62ef389-eaae-4e7c-b683-d1f5d042043f,22-06-2024,July,2023,3671.1,East,Groceries,15.0,Credit Card,Lisa Nielsen,denisegonzalez@davis.com,Lake Williamchester,Canada
3796a95c-bfdb-439a-a11a-fab5741bfc09,09-10-2023,June,2024,106.22,West,Electronics,0.0,Cash,Ann Lawson,sandra46@gillespie-campbell.com,Joshualand,USA
91111b64-695c-48b2-996b-68de7685e828,17-03-2024,November,2024,2189.73,North,Furniture,5.0,Cash,Aaron Pierce,hernandezluke@padilla-cobb.com,New Heather,Canada
85fd075e-bab4-4a86-80a3-139081027d80,22-11-2023,April,2024,4633.57,South,Furniture,10.0,PayPal,Steven Atkinson,jamescatherine@yahoo.com,East Richard,Australia
b3e5f0fb-cf7e-4d7f-804a-eff6f85cad2e,03-12-2023,January,2023,636.64,West,Clothing,0.0,Debit Card,Steve Hawkins,kelli28@rivera-buck.org,Hodgeschester,Canada
456be13a-0a87-471f-9223-b699dbcf82b7,22-11-2024,October,2024,3038.39,South,Groceries,0.0,PayPal,Christopher Perry,lauren74@bailey-campbell.info,Choiland,Australia
52665deb-8fa4-4a3c-ae38-c0a5adccc569,09-07-2023,March,2024,3063.38,East,Electronics,5.0,PayPal,Michelle Shaffer,eturner@koch-villarreal.com,Lake Patrick,Australia
65e260c6-f972-44fc-9c5b-3343b2480410,31-12-2023,February,2024,3612.6,West,Electronics,5.0,PayPal,Jerry Bell,ryankeith@nelson.com,Alvaradoton,USA
4b9efcba-b66a-4555-adee-3d224d293a44,03-01-2025,July,2024,1900.83,North,Electronics,20.0,Credit Card,Mary Simmons,fmartinez@hotmail.com,Port Destinyfurt,USA
73cf70f4-5a1b-4e24-9735-c5b50bed4d3b,25-10-2024,November,2024,4772.2,East,Clothing,15.0,PayPal,Donald Hodge,greendiamond@gmail.com,East Veronica,USA
2bd55c3f-cead-434e-835e-f28b93b10d02,26-04-2023,June,2024,3952.64,South,Clothing,10.0,Credit Card,Valerie Burgess,ejones@stephens.com,North Michaelbury,USA
79d7fdc1-e90c-4f96-ad2d-c5046179608e,21-11-2024,June,2023,1754.22,East,Furniture,20.0,Cash,Lisa Kramer,patricia28@banks.com,Lake Lisaside,UK
ee17ec45-db87-4317-887d-65d5edc69341,09-07-2024,January,2024,1162.46,West,Clothing,5.0,Credit Card,Lori Harris,nathaniel66@baxter.com,West Joshuaburgh,Canada
4036ea17-dccf-4ccb-bd47-63afc716ae90,26-08-2024,May,2023,4130.91,North,Electronics,10.0,Debit Card,Sarah Johnson,aimeethomas@hotmail.com,North Hannahshire,Australia
77ece111-9934-46ac-9c9a-4ba180b346f1,21-04-2023,June,2023,1281.5,South,Clothing,5.0,Credit Card,Kristen Cole,mphillips@murphy-miller.com,Port Jessicaville,UK
eccf80fe-a024-4287-9183-1c7feae7065e,26-01-2025,November,2024,3292.25,South,Furniture,0.0,Debit Card,Kristen Hall,justin49@smith-patton.info,East Craig,UK
c153f8c6-065e-4c57-99f4-22307a524181,22-06-2023,August,2023,3644.45,South,Clothing,5.0,Debit Card,Brian White,nelsonangela@gmail.com,East Renee,USA
ac493bb3-6fb6-472e-9666-fd4781172d85,09-05-2023,January,2023,3710.4,East,Electronics,5.0,Cash,Olivia Brown,reedchristina@yahoo.com,Joshuachester,USA
23f20b6e-ff8c-486d-a765-6c2e481405f0,28-01-2025,March,2024,555.12,North,Groceries,15.0,Debit Card,Julia Wyatt,melissadixon@hotmail.com,Lake Tamarahaven,Australia
81cec746-2b85-4a56-9c3a-f4f75d4df051,08-09-2024,August,2024,3520.07,North,Furniture,10.0,Credit Card,Paul Leach,nielsenjames@delgado.com,Christineborough,UK
cd4a3ea7-1898-42e1-b471-6dd3986b4e88,30-03-2024,October,2024,2387.14,North,Furniture,5.0,Debit Card,David Maldonado,amber11@yahoo.com,Port Donaldshire,UK
1bb9fce7-db0e-4daa-b520-bfe7c8deb3b1,25-10-2023,December,2023,2187.38,South,Clothing,15.0,Debit Card,Sara Cobb,vjennings@gmail.com,Ericastad,UK
54076408-92c8-4e87-93b9-8c5580c9b84e,18-02-2024,May,2023,2132.65,East,Clothing,15.0,Cash,Sandra Lee,carlbrennan@yahoo.com,Tammystad,UK
e6e8ea20-20a3-48f7-a773-04bb72075f76,11-12-2023,July,2023,663.8,East,Electronics,0.0,Debit Card,Vanessa Gardner,lisabowman@hotmail.com,Port Molly,UK
838a05e0-efd4-44f2-9932-86cec791d1de,08-02-2025,April,2024,3199.48,South,Electronics,0.0,Debit Card,Kara Maxwell,lindathompson@moore-duncan.com,Karashire,Canada
3c532ea8-da61-4014-82c4-3645f25ad77a,11-12-2024,January,2024,802.02,South,Furniture,5.0,Debit Card,Crystal Simon,karenvaughn@hotmail.com,Hammondberg,UK
bf24ee01-11de-4f0a-b43f-3d33a1671886,03-09-2024,July,2024,274.1,East,Electronics,10.0,Credit Card,Jim Wright,gloriapeterson@wise.net,Wilsonland,Australia
07dd362d-5b90-433d-981e-9d22b6926c8b,12-06-2023,August,2023,554.65,South,Electronics,15.0,Credit Card,Virginia Kim,nicholas84@hotmail.com,West Michael,UK
02bce81e-dc50-4611-9869-97fac4da5d32,12-02-2025,October,2023,3684.44,West,Electronics,0.0,Cash,William Smith,heathermcbride@levy.com,Laurenfurt,USA
0d73ebd7-141f-44b7-a18d-2fa4e9e76511,14-07-2024,June,2024,3632.06,South,Groceries,0.0,Cash,Karen Moore,conleymichael@gmail.com,Davidport,Australia
3fa37417-2fbb-4158-9610-f3462e663cbe,21-05-2024,November,2024,3167.23,South,Clothing,5.0,Debit Card,Michelle Espinoza,robertjackson@hotmail.com,Prattland,Canada
dd6a48bb-b8f4-45a5-8cd2-0e9f57818adb,08-10-2024,February,2024,2609.85,West,Furniture,10.0,Debit Card,Shawn Combs,mark41@gallegos.com,Smithport,UK
c1feefe9-fd03-4838-8ff4-8d01fc260d22,24-06-2023,August,2023,747.7,North,Furniture,10.0,Credit Card,James Farmer,margaretwhite@hotmail.com,Lewischester,Canada
2d746fdf-5527-4717-b119-eec1a8acf627,07-02-2024,July,2023,971.73,North,Electronics,20.0,Cash,Justin Torres,amybriggs@hotmail.com,Bairdmouth,UK
de4b7c53-41c9-4a1f-9bdb-92a9dc7963aa,09-09-2024,October,2024,2030.7,East,Clothing,15.0,Debit Card,Robin Barr,smithjennifer@hotmail.com,West Randyview,USA
23d28569-e60c-4ba1-871f-240b36a0ed5d,09-10-2024,February,2024,2055.12,South,Electronics,10.0,Debit Card,Melvin Brown,vjohnson@gmail.com,North Amanda,Canada
2d900506-146c-4457-be8b-b66234542588,30-03-2023,March,2023,2809.43,South,Electronics,15.0,PayPal,Paige Fitzgerald,gsmith@arnold.com,South Dwayneborough,Australia
b3a92269-7c76-4ca4-934c-d7bafcf3c425,12-07-2023,February,2024,4561.59,North,Groceries,0.0,Credit Card,Elizabeth Johnson,reginaldboyd@yahoo.com,Port Gabriela,Canada
8b4ea12e-9b1a-460b-8f5b-f49e91c70453,30-08-2024,November,2024,2573.95,South,Electronics,10.0,Cash,Mary Davidson,tsnow@hardy.com,Michaelmouth,Canada
6a3e007a-45fc-47d9-80ec-a0dddd348872,17-10-2023,May,2024,2387.07,West,Groceries,5.0,Credit Card,William Hubbard,brittanymorgan@griffin-perez.com,Shanechester,UK
91a619e9-eb89-4630-bf50-5d18667013e8,23-05-2024,October,2023,3014.01,West,Electronics,15.0,PayPal,Colton James,jonathan53@hamilton.com,Kimberlyhaven,UK
9317b01c-cfc0-49cd-937d-2c459bdf13ed,23-04-2024,September,2023,698.06,East,Electronics,20.0,Debit Card,Courtney Fox,martinmichael@aguilar-higgins.net,North Taylorburgh,USA
ad6ee6af-6eaa-41af-9fe1-57fbdc24e264,10-10-2024,July,2024,2723.18,South,Furniture,20.0,PayPal,Stacey Mills,pnguyen@yahoo.com,Greenberg,USA
9298dfa8-3c4e-455b-9f5e-e3fa942a36d3,11-05-2023,March,2024,2500.96,North,Clothing,5.0,PayPal,Jacqueline Carroll,dana81@warner.com,Rebeccaside,Australia
77c56fff-3730-4e09-9362-ca417c95b775,06-06-2024,December,2024,4071.11,North,Clothing,10.0,Credit Card,Thomas Nelson,huffmanedward@long-matthews.net,Anthonyton,USA
068fff52-fc7f-4577-8f8e-827936ee255f,22-06-2024,June,2024,3604.49,West,Groceries,5.0,PayPal,Eric Gibson,fyoung@bautista-berry.org,West Brendaside,UK
a6647048-4798-4736-8e58-cb6cfec419c1,25-11-2023,December,2023,3733.57,West,Electronics,10.0,Credit Card,Anne Avila,ecooley@gmail.com,North Heatherview,USA
5510ff15-875c-4339-8d17-1cb1716173bb,20-04-2023,October,2024,1566.48,West,Electronics,10.0,Cash,Kyle Patterson,qtaylor@gmail.com,Port Brandon,Australia
8fc2e1b5-95d7-4eef-8020-5daf14efa760,07-02-2025,May,2023,3347.78,South,Groceries,20.0,Credit Card,Michelle Johnson,ernest93@yahoo.com,Port Saraberg,Australia
57a057e7-76b8-4dc4-8108-ff586e2ea908,13-04-2023,March,2024,3284.73,West,Groceries,20.0,Debit Card,Monica Alvarado,austin19@yahoo.com,Brianborough,USA
35331c11-3da6-4f33-8ef7-c519e3132e70,20-03-2023,January,2024,1713.93,East,Electronics,10.0,Credit Card,Malik Anderson,hyoung@hotmail.com,Port Lindaburgh,Australia
2e2b353f-742a-48a2-8c05-d1be698852e7,28-05-2024,November,2023,3033.6,West,Furniture,5.0,Debit Card,Zachary Rogers,wesleysandoval@hotmail.com,Allenport,Australia
